Title,Description,URL,Annotation
Norah O'Donnell unpacks interview with Harris in Michigan,"In a new interview, Vice President Kamala Harris told ""CBS Evening News"" anchor and managing editor Norah O'Donnell that a second Trump term could be perilous for the country's national security. O'Donnell joins ""America Decides"" with more on the conversation.",https://www.cbsnews.com/video/norah-odonnell-unpacks-harris-michigan-interview/,Campaign
"Harris says she'd take a cognitive test; challenges Trump ""to take the same one""","Vice President Kamala Harris, responding to former President Donald Trump's claims about her IQ, said she would take a cognitive test — and ""would challenge him to take the same one.""",https://www.cbsnews.com/news/kamala-harris-interview-norah-odonnell-interview-cognitive-test/,Campaign
"Kamala Harris warns of ""chaos and division"" in a second Trump term","With the Capitol and White House behind her, Vice President Kamala Harris presented a vision for unity, warning against what she describes as a dangerous return to a Trump presidency.",https://www.cbsnews.com/video/kamala-harris-warns-of-chaos-and-division-in-a-second-trump-term/,Campaign
Trump and Harris make last campaign stops before Election Day,"As voters prepare to head to the polls, former President Donald Trump and Vice President Kamala Harris focus on critical battleground states. CBS News political contributors Terry Sullivan and Joel Payne break down the closing campaign strategies.",https://www.cbsnews.com/video/trump-and-harris-make-last-campaign-stops-before-election-day/,Campaign
Harris campaigns across Michigan,"Vice President Kamala Harris made multiple campaign stops in Michigan on Sunday. The Harris campaign also touted its ground game, with volunteers knocking on millions of doors across the battleground states. Nancy Cordes reports.",https://www.cbsnews.com/video/harris-campaigns-across-michigan/,Campaign
Harris rallies across Pennsylvania ahead of Election Day,"Vice President Kamala Harris is spending the entire day in battleground Pennsylvania, with big time star power at her rallies in Pittsburgh and Philadelphia. Weijia Jiang has more about her final messages to voters there.",https://www.cbsnews.com/video/harris-rallies-across-pennsylvania-ahead-of-election-day/,Campaign
How Harris and Trump are spending eve of Election Day,Vice President Kamala Harris and former President Donald Trump are spending the last hours of the 2024 presidential race making their final pitches at rallies in several battleground states. CBS News' Aaron Navarro and Skyler Henry have the latest.,https://www.cbsnews.com/video/how-harris-trump-spending-election-day-eve/,Campaign
"What Harris, Trump are doing in the West right before Election Day",Vice President Kamala Harris and former President Donald Trump are visiting the West just days before the Nov. 5 Election Day. CBS News political reporter Zak Hudak has more on the upcoming campaign moves.,https://www.cbsnews.com/video/what-harris-trump-are-doing-in-the-west-right-before-election-day/,Campaign
"Kamala Harris back in Pennsylvania, Musk gives nearly $75 million to Trump PAC","Kamala Harris on Wednesday is making her 11th trip to Pennsylvania since entering the race for president after making a pitch to Black male voters Tuesday on ""The Breakfast Club"" radio show. Meanwhile, Elon Musk has donated nearly $75 million to a political a…",https://www.cbsnews.com/video/kamala-harris-back-in-pennsylvania-musk-makes-75-million-donation-to-trump-pac/,Campaign
"Breaking down Kamala Harris' Fox News interview, Trump's town hall on Univision",Both Kamala Harris and Donald Trump tried to reach out beyond their bases Wednesday with Harris doing an interview with Fox News and Trump speaking with Latino voters at a Univision town hall. CBS News senior White House and political correspondent Ed O'Keefe…,https://www.cbsnews.com/video/breaking-down-kamala-harris-fox-news-interview/,Campaign
Why Kamala Harris is campaigning in Texas with race in homestretch,"Kamala Harris will be joined by Beyoncé at a rally in Houston, Texas, on Friday with just 11 days remaining until Election Day. CBS News congressional correspondent Scott MacFarlane has more on why Harris is campaigning in a non-battleground state with the ra…",https://www.cbsnews.com/video/why-kamala-harris-is-campaigning-in-texas-with-race-in-homestretch/,Campaign
Kamala Harris weighs in on John Kelly warnings about Donald Trump,Vice President Kamala Harris commented on recent reports quoting former Donald Trump chief of staff John Kelly. The former Marine Corps general warned The New York Times that Trump could try to lead as a dictator and linked him to fascism. CBS News campaign r…,https://www.cbsnews.com/video/kamala-harris-weighs-in-on-john-kelly-warnings-about-donald-trump/,Campaign
"Kamala Harris reacts to Trump saying he'll protect women ""whether the women like it or not""","Vice President Kamala Harris spoke to reporters in Wisconsin Thursday about former President Donald Trump's comments that he would protect women ""whether the women like it or not."" Harris said the remark speaks to how Trump thinks about women and their agency…",https://www.cbsnews.com/video/kamala-harris-speaks-to-reporters-with-5-days-left-before-election-day/,Campaign
"Kamala Harris campaign staff emotionally devastated after election loss, concession to Trump",Vice President Kamala Harris' campaign staff is coming to grips and trying to understand what went wrong in the wake of their loss to Donald Trump. CBS News campaign reporter Shawna Mizelle reports on that and Bernie Sanders' post-election criticism of the De…,https://www.cbsnews.com/video/kamala-harris-campaign-staff-devastated-following-election-loss-concession-to-trump/,Campaign
Latest on 2024 race with 15 days until Election Day,Former President Donald Trump and Vice President Kamala Harris are campaigning in a combined four battleground states on Monday with just 15 days until Election Day. CBS News' Weijia Jiang and Robert Costa have the latest.,https://www.cbsnews.com/video/2024-race-latest-15-days-until-election-day/,Campaign
Harris campaign trying to highlight negatives about Trump as campaign winds down,"With less than two weeks until Election Day, the tone of Vice President Kamala Harris' campaign is shifting to focus on criticisms of former President Donald Trump. CBS News campaign reporter Nidia Cavazos has more.",https://www.cbsnews.com/video/harris-campaign-trying-to-highlight-negatives-about-trump-as-campaign-winds-down/,Campaign
"Harris, Trump make final campaign pitches, plans for post-election scenarios","With 11 days until Election Day, Kamala Harris and Donald Trump are honing their messaging for remaining undecided voters. CBS News chief election and campaign correspondent Robert Costa has the latest.",https://www.cbsnews.com/video/harris-trump-make-final-campaign-pitches/,Campaign
"Kamala Harris keeps focus on Black male voters during appearance on ""The Breakfast Club""","Vice President Kamala Harris made an appearance on ""The Breakfast Club"" radio show Tuesday where she continued to make her pitch to Black male voters. CBS News campaign reporter Nidia Cavazos has more.",https://www.cbsnews.com/video/kamala-harris-keeps-focus-on-black-male-voters-during-appearance-on-the-breakfast-club/,Campaign
Breakdown of the 2024 presidential race with Election Day just weeks away,CBS News chief election and campaign correspondent Robert Costa gives a closer look at the final weeks of the presidential race between former President Donald Trump and Vice President Kamala Harris.,https://www.cbsnews.com/video/breakdown-of-the-2024-presidential-race-with-election-day-just-weeks-away/,Campaign
"Harris, Trump push for votes in Pennsylvania",Vice President Kamala Harris and former President Donald Trump are in Pennsylvania for a crucial push to gather voters in the battleground state before the November election. CBS News political director Fin Gómez has more.,https://www.cbsnews.com/video/harris-trump-push-for-votes-in-pennsylvania/,Campaign
Harris reacts to Trump comments about protecting women,"Vice President Kamala Harris weighed in on former President Donald Trump's comments about protecting women whether they ""like it or not."" This comes as both campaigns target younger voters. CBS News political director Fin Gómez reports.",https://www.cbsnews.com/video/harris-reacts-to-trump-comments-about-protecting-women/,Campaign
"Kamala Harris pledges to be president for all Americans after Biden's ""garbage"" gaffe","Vice President Kamala Harris has promised to be a president for all and ""put country above party"" in the wake of President Biden's controversial ""garbage"" comment. CBS News campaign reporter Nidia Cavazos has more on Harris' campaign.",https://www.cbsnews.com/video/kamala-harris-pledges-to-be-president-for-all-americans-after-bidens-garbage-gaffe/,Campaign
Harris campaigns in Philadelphia as Trump rallies in New York City,"Vice President Kamala Harris hit several stops at she campaigned across Philadelphia on Sunday. Former President Donald Trump, meanwhile, held a rally at Madison Square Garden. Weijia Jiang has more on the campaigns.",https://www.cbsnews.com/video/harris-campaigns-in-philadelphia-as-trump-rallies-in-new-york-city/,Campaign
Will Harris' Trump fascist comments resonate with undecided voters?,Vice President Kamala Harris is ramping up her attacks against former President Donald Trump as she courts voters from battleground states that may still be undecided. CBS News political director Fin Gómez has more.,https://www.cbsnews.com/video/will-harris-trump-fascist-comments-resonate-with-undecided-voters/,Campaign
Harris to give closing argument in D.C. as Trump campaigns in Pennsylvania,"Seven days before Election Day, former President Donald Trump will have rallies in Pennsylvania while Vice President Kamala Harris will give a speech at the park south of the White House.",https://www.cbsnews.com/live-updates/election-day-2024-week-away-trump-harris/,Campaign
Trump and Harris make final appeals in Georgia as polls show tight race,"As the presidential race tightens, former President Donald Trump and Vice President Kamala Harris campaign in Georgia, where our battleground tracker indicates a narrow lead for Trump. CBS News' Nikole Killion has more from Atlanta.",https://www.cbsnews.com/video/trump-and-harris-make-final-appeals-in-georgia-as-polls-show-tight-race/,Campaign
Eye Opener: Donald Trump and Kamala Harris step up campaigns in Pennsylvania,"With just three weeks until Election Day, former President Donald Trump and Vice President Kamala Harris step up their attacks in Pennsylvania. Plus, a man faces charges in North Carolina for allegedly threatening FEMA workers. All that and all that matters i…",https://www.cbsnews.com/video/eye-opener-donald-trump-and-kamala-harris-step-up-campaigns-in-pennsylvania/,Campaign
"Liz Cheney back on campaign trail with Kamala Harris, Obama joining Walz in Wisconsin","With two weeks to go until Election Day, Kamala Harris and Tim Walz are getting help on the campaign trail from Liz Cheney and Barack Obama. Cheney and Harris hit Pennsylvania, Michigan and Wisconsin Monday while Obama will be with Walz in Wisconsin Tuesday. …",https://www.cbsnews.com/video/liz-cheney-back-on-campaign-trail-with-kamala-harris-in-effort-to-appeal-to-republicans/,Campaign
"Kamala Harris delivers closing argument, pledging unity as Election Day nears","Speaking in the same spot where former President Donald Trump addressed supporters on Jan. 6, Vice President Kamala Harris focused on her goal of making progress through national unity, pledging to be a president for all Americans. As Harris delivered that sp…",https://www.cbsnews.com/video/kamala-harris-delivers-closing-argument-pledging-unity-as-election-day-nears/,Campaign
Kamala Harris’ sit-down with Fox News was more sparring match than interview,Vice President Kamala Harris interview with Fox News' Bret Baier was more combative than substantive.,https://www.msnbc.com/opinion/msnbc-opinion/kamala-harris-fox-news-interview-bret-baier-rcna175823,Campaign
Kamala Harris' Fox News appearance is a lesson for Democrats,"Kamala Harris' Fox News interview with Bret Baier is a lesson for Democrats — and for Donald Trump.   With weeks until Election Day, find voters where they are.",https://www.msnbc.com/inside-with-jen-psaki/kamala-harris-fox-news-appearance-lesson-democrats-rcna176151,Campaign
Harris says Trump has no idea what he's talking about when it comes to women's health care,Kamala Harris held a rally in Wisconsin Thursday night where she mocked Donald Trump for his recent comments about IVF and said the former president has no idea what he's talking about on women's health care in America. CBS News campaign reporter Aaron Navarr…,https://www.cbsnews.com/video/harris-says-trump-has-no-idea-what-hes-talking-about-when-it-comes-to-womens-health-care/,Campaign
Harris campaigns with Lizzo in Detroit and Usher in Atlanta,"Vice President Kamala Harris held a campaign rally Saturday morning with musician Lizzo in Detroit, Michigan, before holding another with singer Usher on Saturday night in Atlanta, Georgia, a state where early voting broke a record this week and continues to …",https://www.cbsnews.com/video/harris-campaigns-with-lizzo-in-detroit-and-usher-in-atlanta/,Campaign
"Harris taping interviews, Trump holding roundtable and rally","With exactly two weeks until Election Day, Vice President Kamala Harris is in Washington, D.C., for multiple one-on-one interviews with media outlets. Meanwhile, former President Donald Trump is holding events in North Carolina and Florida. CBS News' Nancy Co…",https://www.cbsnews.com/video/harris-taping-interviews-trump-holding-roundtable-rally/,Campaign
"Harris calls Trump ""unstable and unhinged"" over ""enemy from within"" remarks","Vice President Kamala Harris delivered what may be her sharpest attack yet on former President Donald Trump during her rally in Erie, Pennsylvania, Monday night. Harris slammed Trump over his remarks about the ""enemy from within,"" calling him ""increasingly un…",https://www.cbsnews.com/video/harris-calls-trump-unstable-and-unhinged-over-enemy-from-within-remarks/,Campaign
"Trump takes questions from Latino voters on Univision, Harris does Fox News interview","Both Donald Trump and Kamala Harris are working to reach beyond their respective bases with less than three weeks until Election Day. Wednesday, Trump spoke with Latino voters at a Univision town hall while Harris sat down for an interview with Fox News. CBS …",https://www.cbsnews.com/video/trump-takes-questions-from-latino-voters-on-univision-harris-does-fox-news-interview/,Campaign
"Trump, Harris eye these Pennsylvania counties ahead of 2024 election","Former President Donald Trump and Vice President Kamala Harris are so focused on Pennsylvania before the November election, that they are hoping to flip certain counties there that may have voted differently in the previous cycles. CBS News' Zak Hudak has mor…",https://www.cbsnews.com/video/trump-harris-eye-these-pennsylvania-counties-ahead-of-2024-election/,Campaign
Harris campaigning with Obama in Georgia,"Vice President Kamala Harris was set to share the stage with former President Barack Obama at a campaign rally near Atlanta, Georgia, on Thursday. Also set to attend was Bruce Springsteen, actor Samuel L. Jackson and filmmakers Tyler Perry and Spike Lee. Niko…",https://www.cbsnews.com/video/harris-campaigning-with-obama-in-georgia/,Campaign
"How Trump, Harris are rallying base supporters, focusing on top issues",Former President Donald Trump and Vice President Kamala Harris are focusing some of their efforts before the November election on base supporters with celebrity endorsements and rallies --  Harris will chat abortion and reproductive rights at her Houston rall…,https://www.cbsnews.com/video/trump-harris-rallying-base-supporters-focusing-on-top-issues/,Campaign
Protest over war in Gaza breaks out while Harris campaigns in Michigan,"Vice President Kamala Harris rallied in Michigan Monday, but as she spoke she was again interrupted by a group protesting the war in Gaza. Michigan has the largest percentage of Arab Americans voters, and some Democrats fear support from those voters has slip…",https://www.cbsnews.com/video/protest-over-war-in-gaza-breaks-out-while-harris-campaigns-in-michigan/,Campaign
Candidates go head-to-head in battleground states as Election Day nears,"With one week to go before Election Day, former President Donald Trump and Vice President Kamala Harris take the stage in dueling rallies while campaign rhetoric heats up in key battleground states. Political contributors Leslie Sanchez, Terry Sullivan and Jo…",https://www.cbsnews.com/video/candidates-go-head-to-head-in-battleground-states-as-election-day-nears/,Campaign
Harris seeks to energize first-time voters as election nears,"Vice President Kamala Harris is planning to visit every battleground state in the final week before the election as she places special focus on women and first-time voters. ""CBS Evening News"" anchor and managing editor Norah O'Donnell joins Harris on the camp…",https://www.cbsnews.com/video/harris-seeks-to-energize-first-time-voters-as-election-nears/,Campaign
Harris to give closing message at Ellipse in D.C.,"Vice President Kamala Harris was set to deliver a speech Tuesday evening to thousands of supporters at the Ellipse in Washington, D.C., the same park where former President Donald Trump spoke ahead of the Capitol insurrection on Jan. 6, 2021. She is expected …",https://www.cbsnews.com/video/harris-to-give-closing-message-at-ellipse-in-d-c/,Campaign
"In closing message at Ellipse in D.C., Harris calls Trump ""unstable""","Vice President Kamala Harris delivered a speech Tuesday evening to thousands of supporters at the Ellipse in Washington, D.C., the same park where former President Donald Trump spoke ahead of the Capitol insurrection on Jan. 6, 2021. She told voters that Trum…",https://www.cbsnews.com/video/harris-gives-closing-message-at-ellipse-in-d-c/,Campaign
Harris and Trump hold dueling events in Pennsylvania,Both Kamala Harris and Donald Trump are campaigning Monday night in what some argue is the most important battleground state in this election. The former president is hosting a town hall just outside of Philadelphia while the vice president is holding a rally…,https://www.cbsnews.com/video/harris-trump-hold-dueling-events-pennsylvania/,Campaign
Harris to Pennsylvania as she tries to win over Latino voters leaning for Trump,Vice President Kamala Harris is holding another event in the key battleground state of Pennsylvania. This comes as Harris' campaign moves to reach Latino voters who may be considering the economy and former President Donald Trump as a better choice on that el…,https://www.cbsnews.com/video/harris-to-pennsylvania-as-she-tries-to-win-over-latino-voters-leaning-for-trump/,Campaign
Harris tries to win over undecided and independent voters in key battleground states,"As the 2024 campaign enters its final stretch, Vice President Kamala Harris is focusing on former President Donald Trump's policies and in Michigan, she made an attempt to win over the state's Arab American population. She hits the campaign trail later this w…",https://www.cbsnews.com/video/harris-tries-to-win-over-undecided-and-independent-voters-in-key-battleground-states/,Campaign
"Harris, Trump trade barbs while campaigning in Michigan","Vice President Kamala Harris and former President Donald Trump held several campaign events in the battleground state of Michigan Friday. Speaking in Grand Rapids, Harris touted her support for union labor, while Trump has taken an unusual tack by criticizing…",https://www.cbsnews.com/video/harris-trump-trade-barbs-while-campaigning-in-michigan/,Campaign
"Trump vows to help Helene survivors, Harris slams former president on Cheney tour","Former President Donald Trump is touring Hurricane Helene damage in North Carolina where he is also seeking the support of Christian voters in the battleground state. This comes as Vice President Kamala Harris tours several states with former Rep. Liz Cheney,…",https://www.cbsnews.com/video/trump-vows-to-help-helene-survivors-harris-slams-former-president-on-cheney-tour/,Campaign
"Harris in Wisconsin for youth vote, Trump to Catholic charity dinner","Vice President Kamala Harris is courting the youth vote at several stops in Wisconsin, and former President Donald Trump is attending a Catholic charity dinner in New York with a historic past. CBS News campaign reporters Nidia Cavazos and Jake Rosen have mor…",https://www.cbsnews.com/video/harris-in-wisconsin-for-youth-vote-trump-to-catholic-charity-dinner/,Campaign
Harris works to reach young voters,"As Vice President Kamala Harris' campaign spends tens of millions of dollars across social media to reach young voters, Harris campaigned in Wisconsin Thursday, trying to convince college students in La Crosse she has a plan to boost the economy. Ed O'Keefe r…",https://www.cbsnews.com/video/harris-works-to-reach-young-voters/,Campaign
"Trump, Harris rally in key states 12 days from Election Day","On Thursday, former President Donald Trump is setting his sights on the battleground states of Arizona and Nevada, both of which he lost in 2020. Meanwhile, Vice President Kamala Harris is also looking to energize her base with a star-studded rally in Georgia…",https://www.cbsnews.com/video/trump-harris-rally-key-states-12-days-from-election-day/,Campaign
Candidates turn focus to Black male voters with Election Day around the corner,"As Vice President Kamala Harris and former President Trump vie for Black male support, BET's ""Black Men's Summit,"" hosted by D.L. Hughley, features key voices discussing the issues Black men face. Hughley joins ""CBS Mornings Plus"" to share how Tuesday's summi…",https://www.cbsnews.com/video/candidates-turn-focus-to-black-male-voters-with-election-day-around-the-corner/,Campaign
"Trump sticks to usual talking points, Harris to speak at Ellipse about turning the page",Former President Donald Trump addressed some top voter issues while delivering remarks in Florida. This comes on the day Vice President Kamala Harris plans to deliver her closing remarks from the Ellipse park south of the White House. CBS News campaign report…,https://www.cbsnews.com/video/trump-sticks-to-usual-talking-points-harris-will-push-to-turn-the-page/,Campaign
Significance of Harris' closing argument at park where Trump spoke before Jan. 6 attack,"Vice President Kamala Harris will deliver her closing argument Tuesday night at the same location where former President Donald Trump spoke on Jan. 6, 2021, and told his supporters the 2020 election was stolen. CBS News chief election and campaign corresponde…",https://www.cbsnews.com/video/significance-harris-closing-argument-park-trump-spoke-before-jan-6-attack/,Campaign
Harris campaign reponds to insulting comments at Trump's Madison Square Garden rally,"The inflammatory comments about Puerto Rico at Donald Trump's Madison Square Garden prompted strong reactions from music stars Bad Bunny, Jennifer Lopez and Ricky Martin, with all of them pledging their support for Kamala Harris. CBS News campaign reporter Ni…",https://www.cbsnews.com/video/harris-campaign-reponds-to-insulting-comments-at-trumps-madison-square-garden-rally/,Campaign
Harris campaign hopes to drive young voters to the polls,"In her third battleground stop of the day on Wednesday, Vice President Kamala Harris campaigned in Madison, Wisconsin, focusing on young voter turnout. Polls show Harris has a 23-point advantage over former President Donald Trump among young voters, but they …",https://www.cbsnews.com/video/harris-campaign-hopes-to-drive-young-voters-to-the-polls/,Campaign
Breaking down Harris' final appeal to voters at the Ellipse,"Vice President Kamala Harris on Tuesday gave her ""closing argument"" speech at the Ellipse in Washington, D.C., a week before Election Day, the same park where former President Donald Trump spoke on Jan. 6, 2021, ahead of the Capitol insurrection. Meanwhile, T…",https://www.cbsnews.com/video/breaking-down-harris-final-appeal-voters-ellipse/,Campaign
The state of the 2024 race in two major battleground states,Vice President Kamala Harris and former President Donald Trump spent Thursday in battleground states Arizona and Nevada to try to court voters less than a week from Election Day. CBS News executive director of elections and surveys Anthony Salvanto has more.,https://www.cbsnews.com/video/state-2024-race-two-major-battleground-states/,Campaign
Harris makes final campaign push in West,"Vice President Kamala Harris was campaigning in two critical battleground western states Thursday, hoping Latino voters can help deliver Arizona and Nevada. Polls show that Harris narrowly trails former President Donald Trump in the Grand Canyon State, where …",https://www.cbsnews.com/video/harris-makes-final-campaign-push-in-west/,Campaign
Harris courts Latino voters while campaigning with Jennifer Lopez,"Vice President Kamala Harris made her final stops through the western U.S. for the campaign, where she focused on Latino voters. Jennifer Lopez joined Harris on Thursday in the battleground state of Nevada. Latinos make up 22% of the electorate in Nevada and …",https://www.cbsnews.com/video/harris-courts-latino-voters-while-campaigning-with-jennifer-lopez/,Campaign
"Polls open, Election Day underway after Harris, Trump make final campaign pitches","Vice President Kamala Harris and former President Donald Trump have reached the end of their campaign trails and the polls have opened for Election Day across America. CBS News' Aaron Navarro, Libby Cathey and Fin Gómez have the latest on the candidates' last…",https://www.cbsnews.com/video/polls-open-election-day-underway-after-harris-trump-make-final-campaign-pitches/,Campaign
"As early voting opens in Detroit, Harris, Trump campaign in the battleground state of Michigan","Early voting opened in North Carolina this week, and voters have already cast a record number of ballots, even in the wake of Hurricane Helene. Voting is also set to open in Detroit, a crucial swing state that both Vice President Kamala Harris and former Pres…",https://www.cbsnews.com/video/as-early-voting-opens-in-detroit-harris-trump-campaign-in-the-battleground-state-of-michigan/,Campaign
"Harris, Trump try to shore up support with key voting blocs","Vice President Kamala Harris on Sunday was on the campaign trail in North Carolina, which is still recovering from the devastation of Hurricane Helene. Former President Trump meanwhile was in Arizona to announce a new proposal to expand the Border Patrol. Nik…",https://www.cbsnews.com/video/harris-trump-try-to-shore-up-support-with-key-voting-blocs/,Campaign
"Harris says she's the underdog, Trump compares U.S. to occupied country","Kamala Harris and Donald Trump continued to make their cases to voters on the campaign trail over the weekend, with Harris telling supporters in North Carolina that she's the underdog candidate while Trump compared the U.S. to an occupied country. CBS News ca…",https://www.cbsnews.com/video/harris-says-shes-the-underdog-trump-compares-u-s-to-occupied-country/,Campaign
"Behind Harris' ""blue wall"" strategy as poll numbers show close race with Trump","Vice President Kamala Harris' campaign is ramping up efforts to court voters in the ""blue wall"" states of Pennsylvania, Michigan and Wisconsin as CBS News poll numbers show razor-thin margins in the race against former President Donald Trump in battleground s…",https://www.cbsnews.com/video/behind-harris-blue-wall-strategy-as-poll-numbers-show-close-race-with-trump/,Campaign
Could John Kelly's Trump warning sway voters?,"Between campaign events, Vice President Kamala Harris and former President Donald Trump are reacting to recent comments from Trump's longest-serving chief of staff, John Kelly. In an interview with The New York Times, Kelly said the former president ""certainl…",https://www.cbsnews.com/video/could-john-kelly-trump-warning-sway-voters/,Campaign
Why Harris is working to gain Black men's support,Vice President Kamala Harris interviewed with Charlamagne tha God on Tuesday before her upcoming Fox News interview. Former President Donald Trump took a 39-minute musical break at his unconventional Pennsylvania rally on Monday. CBS News chief Washington cor…,https://www.cbsnews.com/video/why-harris-working-gain-black-mens-support/,Campaign
"Harris, Trump descend on Pennsylvania in closing weeks of 2024 race",Both Vice President Kamala Harris and former President Donald Trump descended on Pennsylvania on Monday. The Keystone State is one of the most crucial battleground states for both candidates this election cycle. CBS News' Major Garrett and Anthony Salvanto jo…,https://www.cbsnews.com/video/harris-trump-descend-pennsylvania-closing-weeks-2024-race/,Campaign
Harris to Nevada to court Latinos before Election Day,"Vice President Kamala Harris will hold a rally in Las Vegas, Nevada, where Latinos could help her campaign's efforts in the battleground state. The economy and immigration are important issues for voters in that state. CBS News' Lilia Luciano previews Harris'…",https://www.cbsnews.com/video/harris-to-nevada-to-court-latinos-before-election-day/,Campaign
Trump campaign under fire for comedian's racist and sexist comments at rally,"Many Republicans are trying to distance themselves from racist and sexist comments that were made at Donald Trump's rally in New York City on Sunday. In addition to Trump's usual attacks on Vice President Kamala Harris, the rally featured a comedian who calle…",https://www.cbsnews.com/video/trump-campaign-under-fire-for-comedians-racist-and-sexist-comments-at-rally/,Campaign
Harris campaigns with Liz Cheney in bipartisan push for voters,"Vice President Kamala Harris looked to broaden her support by campaigning Monday in Wisconsin with Republican Liz Cheney. It was part of a busy day on the campaign trail where Harris hit three battleground states – Pennsylvania, Michigan and Wisconsin. Meanwh…",https://www.cbsnews.com/video/harris-campaigns-with-liz-cheney-in-bipartisan-push-for-voters/,Campaign
Harris bringing out star power in last days of 2024 race,Vice President Kamala Harris is seeking to boost her campaign Thursday night with more star power. She will hold a get-out-the-vote rally in Georgia alongside former President Barack Obama and Bruce Springsteen. CBS News' Nikole Killion and Caitlin Huey-Burns…,https://www.cbsnews.com/video/harris-bringing-out-star-power-last-days-2024-race/,Campaign
"Harris, Trump focus on battleground Georgia as polls show statistical tie in presidential race","Former President Donald Trump made his final stop in Georgia on Sunday night, while Vice President Kamala Harris and Gov. Tim Walz made separate stops in the Peach State over the weekend. President Biden flipped the battleground state in 2020, winning it by f…",https://www.cbsnews.com/video/harris-trump-focus-on-battleground-georgia-as-polls-show-statistical-tie-in-presidential-race/,Campaign
"Eye Opener: Trump, Harris focus on Latino voters in the final days before the election","In the final days before Election Day, Jennifer Lopez is the latest star to stump for Kamala Harris as both presidential candidates reach out to Latino voters. Also, a Danish company is making big profits on weight loss drugs such as Ozempic. All that and all…",https://www.cbsnews.com/video/eye-opener-trump-harris-focus-on-latino-voters-in-the-final-days-before-the-election/,Campaign
"Trump, Harris rally in North Carolina as controversial comments get attention",Former President Donald Trump and Vice President Kamala Harris both addressed crowds in North Carolina Wednesday. This comes after closing arguments from the candidates were clouded by controversial comments made during a Trump rally at Madison Square Garden …,https://www.cbsnews.com/video/trump-harris-rally-in-north-carolina-as-controversial-comments-get-attention/,Campaign
"Harris rally in North Carolina, campaign faces backlash for Biden ""garbage"" comment","Vice President Kamala Harris held a rally in Raleigh, North Carolina, a day after making her closing argument in Washington, D.C. Harris' remarks are being clouded by backlash over President Biden's ""garbage"" comment about Trump supporters during a call with …",https://www.cbsnews.com/video/harris-rally-in-north-carolina-campaign-faces-backlash-for-biden-garbage-comment/,Campaign
Harris seeks to bolster youth vote in campaign's closing days,"Fresh off her massive rally at the Ellipse in Washington, D.C., Vice President Kamala Harris headed back to the battleground states Wednesday, where she was slated to hold a rally in Madison, in an attempt to appeal to the approximately 50,000 college student…",https://www.cbsnews.com/video/harris-seeks-to-bolster-youth-vote-in-campaigns-closing-days/,Campaign
Harris delivers concession address after Trump victory,"Vice President Kamala Harris delivered a concession address Wednesday from her alma mater Howard University after she called President-elect Donald Trump and congratulated him on his victory. Harris told supporters she was ""so proud of the race we ran and the…",https://www.cbsnews.com/video/harris-delivers-concession-address-after-trump-victory/,Campaign
Did Harris' constrained campaign timeline hurt her chances?,"Vice President Kamala Harris has conceded the election to President-elect Donald Trump after running a short but historic presidential campaign. Many Americans might now be wondering: If the Harris had become the Democratic presidential nominee sooner, could …",https://www.cbsnews.com/video/did-harris-constrained-campaign-timeline-hurt-her-chances/,Campaign
"Trump, Harris make play for North Carolina, polls show tight race in the Tar Heel State","Vice President Kamala Harris and former President Donald Trump are making last-minute stops in North Carolina. Though the state has not voted for a Democratic presidential candidate since 2008, the Harris team believes it is still in play while the Trump camp…",https://www.cbsnews.com/video/trump-harris-make-play-for-north-carolina-polls-show-tight-race-in-the-tar-heel-state/,Campaign
"Following ‘exhaustion’ report, Trump cancels yet another appearance","Donald Trump has canceled a surprising number of interviews and appearances lately. The list is still growing, prompting pointed questions from Kamala Harris.",https://www.msnbc.com/rachel-maddow-show/maddowblog/exhaustion-report-trump-cancels-yet-another-appearance-rcna176616,Campaign
Why Harris is taking her campaign to a state she won’t win: Texas,"Kamala Harris will campaign in the Lone Star State, not because she expects to win Texas, but because she wants to shine a light on Texas' abortion ban.",https://www.msnbc.com/rachel-maddow-show/maddowblog/harris-taking-campaign-state-wont-win-texas-rcna177246,Campaign
Why Harris and Beyoncé was a bigger deal than Trump and Joe Rogan,Donald Trump talked to Joe Rogan Friday. Kamala Harris spoke with Beyoncé. The Democrat's appeal to women may prove wiser than the Republican's appeal to bros.,https://www.msnbc.com/opinion/msnbc-opinion/kamala-harris-beyonce-donald-trump-joe-rogan-rcna176699,Campaign
