Title,Description,URL,Annotation
"CBS News poll has closer look inside gender gap as Trump, Harris draw even","Nine days before Election Day, a new CBS News poll  shows the race between Kamala Harris and Donald Trump is as close as it's ever been, both nationally and in battleground states. Meanwhile, the gender gap in voter support for the candidates is the largest i…",https://www.cbsnews.com/video/cbs-news-poll-has-closer-look-inside-gender-gap-as-trump-harris-draw-even/,Election updates
Recapping Trump and Harris' last messages to voters before Election Day,Election Day is here after a sprint down the campaign's home stretch by former President Donald Trump and Vice President Kamala Harris. CBS News' Olivia Rinaldi and Nancy Cordes break down the final messages the two candidates tried to impart to voters.,https://www.cbsnews.com/video/recapping-trump-and-harris-last-messages-to-voters-before-election-day/,Election updates
"Behind the Harris, Trump gender gap as 2024 Election Day gets underway","The gender gap among 2024 voters has become a trend to monitor in the race between Vice President Kamala Harris and former President Donald Trump. Maeve Reston, a national political reporter for The Washington Post, joins CBS News with more on how the campaig…",https://www.cbsnews.com/video/behind-the-harris-trump-gender-gap-as-2024-election-day-gets-underway/,Election updates
"Trump projected to win Utah, Montana; Harris to win Illinois, Delaware","CBS News projects that former President Donald Trump will win Utah and Montana, while Vice President Kamala Harris is projected to win Illinois and Delaware. CBS News' Anthony Salvanto and Major Garrett report on Georgia, North Carolina and Michigan's latest …",https://www.cbsnews.com/video/trump-projected-win-utah-montana-harris-win-illinois-delaware/,Election updates
"Harris wins New Jersey and Minnesota, CBS News projects","CBS News projected Vice President Kamala Harris will win New Jersey and the battleground state of Minnesota. The battleground states of Pennsylvania, North Carolina and Georgia are projected for former President Donald Trump. CBS News' Margaret Brennan and Jo…",https://www.cbsnews.com/video/harris-wins-new-jersey-minnesota-cbs-news-projects/,Election updates
Mapping out paths to victory for Harris and Trump in Georgia,"Vice President Kamala Harris and former President Donald Trump are neck-and-neck in Georgia. The Republican nominee narrowly lost the battleground state to President Biden in 2020. CBS News executive director of elections and surveys Anthony Salvanto joins ""A…",https://www.cbsnews.com/video/mapping-out-paths-to-victory-harris-trump-georgia/,Election updates
"Harris, Trump in Michigan to court key battleground voters",Former President Donald Trump and Vice President Kamala Harris are holding dueling events in Michigan as both candidates try to court enough voters to swing the battleground state for their 2024 campaigns. CBS News political reporters Olivia Rinaldi and Aaron…,https://www.cbsnews.com/video/harris-trump-in-michigan-to-court-key-battleground-voters/,Election updates
Trump ramps up attacks as battle for undecided voters intensifies,"With Election Day just over two weeks away, the fight for every last undecided vote in battleground states is intensifying. Former President Donald Trump kicked off his closing arguments today, launching a two-day swing through North Carolina while ramping up…",https://www.cbsnews.com/video/trump-ramps-up-attacks-as-battle-for-undecided-voters-intensifies/,Election updates
"Middle-aged women prefer Harris over Trump, survey shows","A new survey from Marie Claire magazine finds middle-aged women prefer Vice President Kamala Harris over former President Donald Trump. Forty-nine percent of women between the ages of 40 and 60 preferred Harris compared to 41% for Trump. Andrea Stanley, execu…",https://www.cbsnews.com/video/middle-aged-women-prefer-harris-over-trump-survey/,Election updates
Presidential candidates inject star power into campaigns with 10 days left until Election Day,"With only 10 days left until Election Day, Beyoncé attended a Houston rally for Vice President Kamala Harris and former President Donald Trump appeared on Joe Rogan's podcast. Both candidates are scheduled to appear in the battleground state of Michigan today.",https://www.cbsnews.com/video/presidential-candidates-inject-star-power-into-campaigns-with-10-days-left-until-election-day/,Election updates
Political experts weigh in on the final stretch of 2024 presidential election,"With just a week remaining until Election Day, CBS News polling shows Vice President Kamala Harris and former President Donald Trump virtually tied nationwide and in key battleground states. Republican strategists Leslie Sanchez and Terry Sullivan along with …",https://www.cbsnews.com/video/political-experts-weigh-in-on-the-final-stretch-of-2024-presidential-election/,Election updates
Looking at the road to victory in Pennsylvania for Trump and Harris,CBS News' Battleground Tracker currently has the race in Pennsylvania between former President Donald Trump and Vice President Kamala Harris marked as a toss-up. CBS News correspondent Jarred Hill has a look at both candidates' prospects in the Keystone State.,https://www.cbsnews.com/video/looking-at-the-road-to-victory-in-pennsylvania-for-trump-and-harris/,Election updates
"Latest news on China's efforts to hack Trump, Vance and Harris campaign",Federal officials say China-backed cybercriminals may be behind efforts to hack phones or networks used by former President Donald Trump and running mate JD Vance. The hackers may have also targeted Vice President Kamala Harris' campaign. CBS News' Nicole Sga…,https://www.cbsnews.com/video/latest-news-on-chinas-efforts-to-hack-trump-vance-and-harris-campaign-2/,Election updates
Final push in 2024 election: Trump and Harris neck-and-neck with 8 days to go,"With Election Day eight days away, the CBS News poll shows a close race between former President Donald Trump and Vice President Kamala Harris. Both candidates delivered closing arguments, with Trump holding a rally at Madison Square Garden, and Harris campai…",https://www.cbsnews.com/video/final-push-in-2024-election-trump-and-harris-neck-and-neck-with-8-days-to-go/,Election updates
At stake on Election Day: The reality of the presidency,"Each president faces tremendous challenges upon taking the oath of office.  CBS News' John Dickerson says, in addition to the knowns and unknowns of leading our country in an uncertain world, the contest between Vice President Kamala Harris and former Preside…",https://www.cbsnews.com/video/at-stake-on-election-day-the-reality-of-the-presidency/,Election updates
Analysis of presidential race as campaigns make last pitches to voters,"""CBS Evening News"" anchor and managing editor Norah O'Donnell and chief political analyst John Dickerson break down what to know about the presidential race between Vice President Kamala Harris and former President Donald Trump as the campaigns make their fin…",https://www.cbsnews.com/video/analysis-of-presidential-race-as-campaigns-make-last-pitches-to-voters/,Election updates
"Harris, Trump making final pitches for president before Election Day",Vice President Kamala Harris and former President Donald Trump are still hitting battleground states to try to sway any remaining undecided voters. CBS News campaign reporter Aaron Navarro has more on the final Harris campaign stops and Olivia Rinaldi breaks …,https://www.cbsnews.com/video/harris-trump-making-final-pitch-for-president-before-election-day/,Election updates
State of 2024 race with 1 day to Election Day,"With Election Day hours away, Vice President Kamala Harris and former President Donald Trump are making their final push in a race that voters will likely decide in a few key battleground states. CBS News' Weijia Jiang, Caitlin Huey-Burns, Ed O'Keefe and Kabi…",https://www.cbsnews.com/video/state-of-2024-race-with-1-day-to-election-day/,Election updates
Analyzing Harris' possible path to victory in Nevada,"Will the chips fall for Kamala Harris in Nevada? Despite going blue for four consecutive presidential elections, the vice president is struggling to stay ahead in the Silver State. Democratic Rep. Steven Horsford of Nevada, national co-chair of the Harris-Wal…",https://www.cbsnews.com/video/analyzing-harris-possible-path-victory-nevada/,Election updates
Eye Opener: Tens of millions of Americans head to the polls on Election Day,"Tens of millions of Americans head to the polls this Election Day. Former President Donald Trump closed out his campaign hitting his key themes plus personal attacks and false claims. Kamala Harris rolled out major star power at her final events, pledging to …",https://www.cbsnews.com/video/eye-opener-tens-of-millions-of-americans-head-to-the-polls-on-election-day/,Election updates
Election Day 2024: Americans head to the polls,"With the nation deeply divided, millions of voters are casting ballots in a high-stakes election. Vice President Kamala Harris and former President Donald Trump are neck and neck in key battleground states, each offering sharply different visions for America'…",https://www.cbsnews.com/video/election-day-2024-americans-head-to-the-polls/,Election updates
"Midnight vote in Dixville Notch, New Hampshire, split 3-3 between Harris and Trump","Dixville Notch, a small town in New Hampshire known for casting their presidential ballots at midnight on Election Day, split their vote this year with three votes going for Kamala Harris and three votes going for Donald Trump. There are six registered voters…",https://www.cbsnews.com/video/midnight-vote-in-dixville-notch-new-hampshire-split-3-3-between-harris-and-trump/,Election updates
Eye Opener: Former President Donald Trump to become the 47th president of the United States,"CBS News projects that Donald Trump will return to the White House after a landmark victory in what his running mate, JD Vance, called ""the greatest political comeback in history."" Vice President Kamala Harris postpones her speech and Republicans secure contr…",https://www.cbsnews.com/video/eye-opener-former-president-donald-trump-to-become-the-47th-president-of-the-united-states/,Election updates
Latino voters on why they supported Trump,"While a majority of Latinos voted for Vice President Kamala Harris, President-elect Donald Trump was backed by a record 46% of Latino voters, even gaining support in Democratic strongholds like New York City. Lilia Luciano spoke with some voters who were behi…",https://www.cbsnews.com/video/latino-voters-on-why-they-supported-trump/,Election updates
Latest CBS News poll shows race effectively even in all of the battleground states,"The latest CBS News poll shows that Kamala Harris and Donald Trump are effectively even in all of the battleground states likely to determine the presidential election. CBS News Director of Elections and Surveys Anthony Salvanto joins ""Face the Nation with Ma…",https://www.cbsnews.com/video/latest-cbs-news-poll-shows-race-effectively-even-in-all-of-the-battleground-states/,Election updates
"Harris, Trump to campaign in Pennsylvania with Election Day just 3 weeks away",A new CBS News poll shows a tight race between Vice President Kamala Harris and former President Donald Trump with Election Day just over three weeks away. Harris is leading by 3 percentage points nationally but the race is even closer in key battleground sta…,https://www.cbsnews.com/video/harris-trump-to-campaign-in-pennsylvania-with-election-day-just-3-weeks-away/,Election updates
"Harris, Trump trying to win over these valuable Michigan voters","Former President Donald Trump and Vice President Kamala Harris have their eyes set on Michigan, where both are focused on voters blue counties that could help better chances for either candidate in the general election. CBS News' Zak Hudak has more.",https://www.cbsnews.com/video/what-voters-are-harris-trump-trying-to-win-over-in-michigan/,Election updates
"What to expect from Harris' ""closing argument"" Ellipse speech","The speech by former President Donald Trump on Jan. 6, 2021, and the violence afterward at the Capitol are still seared into the American memory. On Tuesday night, Vice President Kamala Harris will deliver what she calls her ""closing argument"" at the same loc…",https://www.cbsnews.com/video/harris-closing-argument-ellipse-speech-what-to-expect/,Election updates
Arab American voters in Michigan sound off on Harris over Israel-Hamas war,Vice President Kamala Harris is struggling to gain the support of some Arab American voters in the battleground state of Michigan amid scrutiny of the administration's approach to the war in Gaza. CBS News senior White House and political correspondent Ed O'K…,https://www.cbsnews.com/video/arab-american-voters-michigan-sound-off-harris-israel-hamas-war/,Election updates
Which way North Carolina voters are trending in 2024,Former President Donald Trump and Vice President Kamala Harris are appealing to voters in crucial battleground states ahead of the November election. CBS News executive director of elections and surveys Anthony Salvanto dives deeper into North Carolina and ex…,https://www.cbsnews.com/video/north-carolina-voters-trending-i2024/,Election updates
"Harris and Trump tied in Pennsylvania with 1 week left, CBS News poll finds",The 2024 presidential race is tied in Pennsylvania one week from Election Day. A new CBS News poll finds that Vice President Kamala Harris and former President Donald Trump have 49% there. CBS News executive director of elections and surveys Anthony Salvanto …,https://www.cbsnews.com/video/harris-trump-tied-pennsylvania-1-week-left-poll/,Election updates
New CBS News poll shows Harris and Trump tied both nationally and in battleground states,"With just eight days until Election Day, a new CBS News poll has Kamala Harris and Donald Trump locked in a virtual tie both nationally and collectively across battleground states. CBS News senior White House correspondent Weijia Jiang has more on how the cam…",https://www.cbsnews.com/video/new-cbs-news-poll-shows-harris-and-trump-tied-both-nationally-and-in-battleground-states/,Election updates
Philadelphia voters head to the polls in battleground Pennsylvania,"Pennsylvania is one of the key battleground states this Election Day, evidenced by the multiple stops Vice President Kamala Harris and former President Donald Trump made there throughout their campaigns. CBS News Philadelphia reporter Wakisha Bailey has more …",https://www.cbsnews.com/video/philadelphia-voters-head-to-the-polls-in-battleground-pennsylvania/,Election updates
"How infrequent voters, GOP defectors could tip the battlegrounds for Trump, Harris","CBS News director of elections and surveys Anthony Salvanto joins ""Face the Nation with Margaret Brennan"" to discuss the latest 2024 Battleground Tracker, which shows how voter turnout and persuasion scenarios could tip battleground states for former Presiden…",https://www.cbsnews.com/video/how-infrequent-voters-gop-defectors-could-tip-the-battlegrounds-for-trump-harris/,Election updates
How Trump pulled off another White House win,"Four years after President Biden defeated him, former President Donald Trump has made a historic political comeback. The president-elect defeated Vice President Kamala Harris on Wednesday to become the 47th president of the U.S. CBS News' Caitlin Huey-Burns, …",https://www.cbsnews.com/video/how-trump-pulled-off-another-white-house-win/,Election updates
"Wisconsin leans Trump, CBS News rates",CBS News rates the battleground state of Wisconsin as leaning Republican for former President Donald Trump. CBS News' Major Garrett and Robert Costa report on whether Vice President Kamala Harris and Trump will speak to their respective supporters on election…,https://www.cbsnews.com/video/wisconsin-leans-trump-cbs-news-rates/,Election updates
"Trump wins South Carolina, 2 other states; Harris wins D.C., CBS News projects","CBS News projects former President Donald Trump will win Arkansas, Missouri and South Carolina, while Vice President Kamala Harris is projected to win the District of Columbia in the 2024 election. CBS News' Anthony Salvanto and Major Garrett break down Trump…",https://www.cbsnews.com/video/trump-wins-south-carolina-2-other-states-harris-wins-dc-cbs-news-projects/,Election updates
"Trump wins Florida, 3 other states; Harris wins Massachusetts, Maryland, CBS News projects","CBS News projects that former President Donald Trump will win Florida, Alabama, Oklahoma and Tennessee. Meanwhile, CBS News projects that Vice President Kamala Harris will win Massachusetts and Maryland. CBS News' Major Garrett and Ed O'Keefe join to examine …",https://www.cbsnews.com/video/trump-wins-florida-3-other-states-harris-wins-massachusetts-maryland/,Election updates
Election Day is less than three weeks away — it's going to feel a little weird now,"Kamala Harris and Donald Trump are tied in national and swing state polls, leaving Democrats to worry about strategy as early voting begins",https://www.msnbc.com/opinion/msnbc-opinion/harris-trump-election-day-polls-rcna175495,Election updates
